1126C18R
2024 Oct 15 17:47
Sample #, Measurement
229, 3.669E+1
230, 3.679E+1
231, 3.679E+1
232, 3.669E+1
233, 3.669E+1
234, 3.669E+1
235, 3.669E+1
236, 3.669E+1
237, 3.669E+1
238, 3.679E+1
239, 3.669E+1
240, 3.679E+1
241, 3.679E+1
242, 3.679E+1
243, 3.689E+1
244, 3.689E+1
245, 3.689E+1
246, 3.689E+1
247, 3.689E+1
248, 3.689E+1
249, 3.689E+1
250, 3.689E+1
251, 3.679E+1
252, 3.689E+1
253, 3.689E+1
254, 3.679E+1
255, 3.689E+1
256, 3.689E+1
257, 3.689E+1
258, 3.689E+1
259, 3.689E+1
260, 3.689E+1
261, 3.689E+1
262, 3.689E+1
263, 3.689E+1
264, 3.689E+1
265, 3.679E+1
266, 3.689E+1
267, 3.689E+1
268, 3.689E+1
269, 3.689E+1
270, 3.689E+1
271, 3.689E+1
272, 3.689E+1
273, 3.689E+1
274, 3.689E+1
275, 3.689E+1
276, 3.679E+1
277, 3.689E+1
278, 3.689E+1
279, 3.679E+1
280, 3.689E+1
281, 3.689E+1
282, 3.689E+1
283, 3.689E+1
284, 3.679E+1
285, 3.679E+1
286, 3.689E+1
287, 3.689E+1
288, 3.679E+1
289, 3.679E+1
290, 3.689E+1
291, 3.679E+1
292, 3.679E+1
293, 3.679E+1
294, 3.679E+1
295, 3.679E+1
296, 3.679E+1
297, 3.679E+1
298, 3.689E+1
299, 3.679E+1
300, 3.679E+1
301, 3.679E+1
302, 3.679E+1
303, 3.679E+1
304, 3.679E+1
305, 3.679E+1
306, 3.689E+1
307, 3.679E+1
308, 3.689E+1
309, 3.689E+1
310, 3.679E+1
311, 3.689E+1
312, 3.689E+1
313, 3.689E+1
314, 3.689E+1
315, 3.679E+1
316, 3.679E+1
317, 3.679E+1
318, 3.679E+1
319, 3.689E+1
320, 3.689E+1
321, 3.679E+1
322, 3.679E+1
323, 3.689E+1
324, 3.679E+1
325, 3.679E+1
326, 3.679E+1
327, 3.679E+1
328, 3.689E+1
329, 3.679E+1
330, 3.679E+1
331, 3.679E+1
332, 3.679E+1
333, 3.679E+1
334, 3.679E+1
335, 3.679E+1
336, 3.679E+1
337, 3.679E+1
338, 3.679E+1
339, 3.679E+1
340, 3.679E+1
341, 3.679E+1
342, 3.679E+1
343, 3.679E+1
344, 3.679E+1
345, 3.679E+1
346, 3.679E+1
347, 3.679E+1
348, 3.679E+1
349, 3.679E+1
350, 3.679E+1
351, 3.679E+1
352, 3.679E+1
353, 3.679E+1
354, 3.679E+1
355, 3.679E+1
356, 3.679E+1
357, 3.689E+1
358, 3.679E+1
359, 3.679E+1
360, 3.679E+1
361, 3.679E+1
362, 3.679E+1
363, 3.679E+1
364, 3.689E+1
365, 3.689E+1
366, 3.689E+1
367, 3.679E+1
368, 3.679E+1
369, 3.689E+1
370, 3.689E+1
371, 3.689E+1
372, 3.689E+1
373, 3.689E+1
374, 3.689E+1
375, 3.679E+1
376, 3.679E+1
377, 3.689E+1
378, 3.679E+1
379, 3.679E+1
380, 3.689E+1
381, 3.689E+1
382, 3.679E+1
383, 3.689E+1
384, 3.689E+1
385, 3.689E+1
386, 3.679E+1
387, 3.689E+1
388, 3.689E+1
389, 3.679E+1
390, 3.679E+1
391, 3.679E+1
392, 3.689E+1
393, 3.689E+1
394, 3.679E+1
395, 3.679E+1
396, 3.679E+1
397, 3.679E+1
398, 3.679E+1
399, 3.679E+1
400, 3.689E+1
401, 3.679E+1
402, 3.679E+1
403, 3.679E+1
404, 3.679E+1
405, 3.689E+1
406, 3.679E+1
407, 3.679E+1
408, 3.679E+1
409, 3.679E+1
410, 3.679E+1
411, 3.679E+1
412, 3.679E+1
413, 3.679E+1
414, 3.689E+1
415, 3.689E+1
416, 3.689E+1
417, 3.679E+1
418, 3.689E+1
419, 3.679E+1
420, 3.679E+1
421, 3.689E+1
422, 3.679E+1
423, 3.679E+1
424, 3.679E+1
425, 3.679E+1
426, 3.679E+1
427, 3.679E+1
428, 3.679E+1
429, 3.679E+1
430, 3.679E+1
431, 3.689E+1
432, 3.689E+1
433, 3.679E+1
434, 3.689E+1
435, 3.679E+1
436, 3.679E+1
437, 3.679E+1
438, 3.679E+1
439, 3.679E+1
440, 3.679E+1
441, 3.679E+1
442, 3.679E+1
443, 3.679E+1
444, 3.679E+1
445, 3.679E+1
446, 3.679E+1
447, 3.679E+1
448, 3.679E+1
449, 3.679E+1
450, 3.679E+1
451, 3.679E+1
452, 3.679E+1
453, 3.679E+1
454, 3.679E+1
455, 3.679E+1
456, 3.689E+1
457, 3.679E+1
458, 3.679E+1
459, 3.679E+1
460, 3.679E+1
461, 3.679E+1
462, 3.689E+1
463, 3.679E+1
464, 3.689E+1
465, 3.679E+1
466, 3.679E+1
467, 3.679E+1
468, 3.679E+1
469, 3.679E+1
470, 3.679E+1
471, 3.679E+1
472, 3.679E+1
473, 3.679E+1
474, 3.679E+1
475, 3.679E+1
476, 3.679E+1
477, 3.679E+1
478, 3.679E+1
479, 3.679E+1
480, 3.679E+1
481, 3.679E+1
482, 3.679E+1
483, 3.679E+1
484, 3.679E+1
485, 3.679E+1
486, 3.679E+1
487, 3.679E+1
488, 3.679E+1
489, 3.679E+1
490, 3.679E+1
491, 3.679E+1
492, 3.679E+1
493, 3.679E+1
494, 3.679E+1
495, 3.679E+1
496, 3.679E+1
497, 3.679E+1
498, 3.679E+1
499, 3.679E+1
500, 3.679E+1
501, 3.679E+1
502, 3.679E+1
503, 3.679E+1
504, 3.679E+1
505, 3.679E+1
506, 3.679E+1
507, 3.679E+1
508, 3.679E+1
509, 3.679E+1
510, 3.679E+1
511, 3.679E+1
512, 3.679E+1
513, 3.679E+1
514, 3.669E+1
515, 3.679E+1
516, 3.679E+1
517, 3.679E+1
518, 3.679E+1
519, 3.679E+1
520, 3.679E+1
521, 3.679E+1
522, 3.689E+1
523, 3.679E+1
524, 3.679E+1
525, 3.679E+1
526, 3.679E+1
527, 3.679E+1
528, 3.679E+1
529, 3.679E+1
530, 3.679E+1
531, 3.679E+1
532, 3.679E+1
533, 3.689E+1
534, 3.679E+1
535, 3.679E+1
536, 3.679E+1
537, 3.679E+1
538, 3.679E+1
539, 3.679E+1
540, 3.679E+1
541, 3.679E+1
542, 3.679E+1
543, 3.679E+1
544, 3.689E+1
545, 3.679E+1
546, 3.689E+1
547, 3.679E+1
548, 3.679E+1
549, 3.679E+1
550, 3.679E+1
551, 3.689E+1
552, 3.689E+1
553, 3.689E+1
554, 3.689E+1
555, 3.679E+1
556, 3.679E+1
557, 3.679E+1
558, 3.679E+1
559, 3.679E+1
560, 3.679E+1
561, 3.689E+1
562, 3.679E+1
563, 3.679E+1
564, 3.689E+1
565, 3.679E+1
566, 3.679E+1
567, 3.679E+1
568, 3.679E+1
569, 3.679E+1
570, 3.679E+1
571, 3.679E+1
572, 3.679E+1
573, 3.679E+1
574, 3.689E+1
575, 3.679E+1
576, 3.689E+1
577, 3.689E+1
578, 3.679E+1
579, 3.679E+1
580, 3.679E+1
581, 3.679E+1
582, 3.679E+1
583, 3.679E+1
584, 3.679E+1
585, 3.679E+1
586, 3.679E+1
587, 3.679E+1
588, 3.679E+1
589, 3.679E+1
590, 3.679E+1
591, 3.679E+1
592, 3.679E+1
593, 3.679E+1
594, 3.679E+1
595, 3.679E+1
596, 3.679E+1
597, 3.679E+1
598, 3.679E+1
599, 3.679E+1
600, 3.679E+1
601, 3.679E+1
602, 3.679E+1
603, 3.679E+1
604, 3.689E+1
605, 3.679E+1
606, 3.679E+1
607, 3.679E+1
608, 3.679E+1
609, 3.679E+1
610, 3.679E+1
611, 3.679E+1
612, 3.679E+1
613, 3.679E+1
614, 3.689E+1
